,ensembl_gene_id,external_gene_name
15819,ENSG00000255477,
15820,ENSG00000255123,MTND5P21
15821,ENSG00000251038,
15822,ENSG00000255271,
15823,ENSG00000287505,
15824,ENSG00000254496,CBX3P8
15825,ENSG00000226022,
15826,ENSG00000103335,PIEZO1
15827,ENSG00000255190,TRIM51DP
15828,ENSG00000224618,KLHL25P1
15829,ENSG00000270903,HNRNPA3P9
15830,ENSG00000255019,OR5D15P
15831,ENSG00000255109,LINC02740
15832,ENSG00000235493,LINC01967
15833,ENSG00000023287,RB1CC1
15834,ENSG00000231660,RPS8P6
15835,ENSG00000229243,LINC01981
15836,ENSG00000227437,RPS8P4
15837,ENSG00000236171,RPL12P26
15838,ENSG00000188620,HMX3
15839,ENSG00000203434,
15840,ENSG00000234542,
15841,ENSG00000154822,PLCL2
15842,ENSG00000274599,DUX4L24
15843,ENSG00000271434,
15844,ENSG00000189319,FAM53B
15845,ENSG00000262517,
15846,ENSG00000262640,
15847,ENSG00000262802,
15848,ENSG00000227307,
15849,ENSG00000258768,
15850,ENSG00000229649,LINC02681
15851,ENSG00000258459,
15852,ENSG00000270294,XIAPP1
15853,ENSG00000287735,
15854,ENSG00000222489,SNORA79B
15855,ENSG00000213185,FAM24B
15856,ENSG00000238344,SNORD126
15857,ENSG00000259001,
15858,ENSG00000277209,RPPH1
15859,ENSG00000254846,
15860,ENSG00000245573,BDNF-AS
15861,ENSG00000129566,TEP1
15862,ENSG00000248751,
15863,ENSG00000287361,
15864,ENSG00000226320,LINC01811
15865,ENSG00000119973,PRLHR
15866,ENSG00000274106,
15867,ENSG00000277976,KRT18P40
15868,ENSG00000279974,
15869,ENSG00000282856,
15870,ENSG00000278780,ZNF430
15871,ENSG00000285104,
15872,ENSG00000282862,RPS21P1
15873,ENSG00000282880,B3GALNT2
15874,ENSG00000138152,BTBD16
15875,ENSG00000274449,
15876,ENSG00000279318,
15877,ENSG00000278091,ZNF85
15878,ENSG00000282918,MTCYBP14
15879,ENSG00000283066,MTND6P14
15880,ENSG00000283014,MTND5P19
15881,ENSG00000282824,MTND4P10
15882,ENSG00000282857,MTND4LP21
15883,ENSG00000283116,MTND3P8
15884,ENSG00000282999,MTCO3P46
15885,ENSG00000283019,
15886,ENSG00000275321,
15887,ENSG00000280428,BNIP3P24
15888,ENSG00000280030,
15889,ENSG00000275050,ZNF66
15890,ENSG00000248599,FLJ42969
15891,ENSG00000065154,OAT
15892,ENSG00000240271,RPL29P18
15893,ENSG00000253398,
15894,ENSG00000134594,RAB33A
15895,ENSG00000099992,TBC1D10A
15896,ENSG00000165078,CPA6
15897,ENSG00000229241,PNPT1P1
15898,ENSG00000056277,ZNF280C
15899,ENSG00000070950,RAD18
15900,ENSG00000281651,KCNQ2-AS1
15901,ENSG00000101363,MANBAL
15902,ENSG00000225032,
15903,ENSG00000281151,KCNQ2
15904,ENSG00000120693,SMAD9
15905,ENSG00000122694,GLIPR2
15906,ENSG00000260876,LINC01229
15907,ENSG00000106524,ANKMY2
15908,ENSG00000276490,
15909,ENSG00000161634,DCD
15910,ENSG00000170430,MGMT
15911,ENSG00000253726,
15912,ENSG00000254113,
15913,ENSG00000242970,
15914,ENSG00000253495,CYCSP23
15915,ENSG00000155087,ODF1
15916,ENSG00000125878,TCF15
15917,ENSG00000124243,BCAS4
15918,ENSG00000281914,
15919,ENSG00000263443,
15920,ENSG00000185972,CCIN
15921,ENSG00000254347,
15922,ENSG00000148824,MTG1
15923,ENSG00000241961,RPL17P31
15924,ENSG00000253717,
15925,ENSG00000253454,NDUFA5P2
15926,ENSG00000222760,RNU4-53P
15927,ENSG00000153487,ING1
15928,ENSG00000230848,
15929,ENSG00000253991,
15930,ENSG00000171169,NAIF1
15931,ENSG00000239917,RPS10P16
15932,ENSG00000270273,
15933,ENSG00000250788,TUBB8P4
15934,ENSG00000164758,MED30
15935,ENSG00000292012,Y_RNA
15936,ENSG00000292014,OR14I1
15937,ENSG00000266944,
15938,ENSG00000256625,
15939,ENSG00000292020,OR2T4
15940,ENSG00000292016,OR2T6
15941,ENSG00000292022,OR2T1
15942,ENSG00000292023,OR2T7
15943,ENSG00000279389,GARRE1
15944,ENSG00000156709,AIFM1
15945,ENSG00000251463,FKBP4P1
15946,ENSG00000292018,OR2T2
15947,ENSG00000230536,
15948,ENSG00000251438,
15949,ENSG00000225239,RPL21P107
15950,ENSG00000259831,LINC00567
15951,ENSG00000234771,SLC25A25-AS1
15952,ENSG00000224062,TUBB4BP5
15953,ENSG00000005175,RPAP3
15954,ENSG00000255874,PRECSIT
15955,ENSG00000292005,OR2T3
15956,ENSG00000149634,SPATA25
15957,ENSG00000292006,
15958,ENSG00000250627,TTC39CP1
15959,ENSG00000292007,OR2T5
15960,ENSG00000262860,LSM14A
15961,ENSG00000292008,OR2AS2P
15962,ENSG00000232850,PTGES2-AS1
15963,ENSG00000244274,DBNDD2
15964,ENSG00000292302,OR2G6
15965,ENSG00000292009,
15966,ENSG00000139618,BRCA2
15967,ENSG00000142347,MYO1F
15968,ENSG00000146731,CCT6A
15969,ENSG00000148346,LCN2
15970,ENSG00000292010,OR2AS1P
15971,ENSG00000292017,OR2T29
15972,ENSG00000033178,UBA6
15973,ENSG00000292011,OR2T34
15974,ENSG00000262113,
15975,ENSG00000292303,OR2T10
15976,ENSG00000292013,
15977,ENSG00000260530,
15978,ENSG00000292019,OR2T11
15979,ENSG00000292304,OR2T35
15980,ENSG00000254041,
15981,ENSG00000292015,OR2T27
15982,ENSG00000241942,RPS20P20
15983,ENSG00000168367,LINC00917
15984,ENSG00000272502,
15985,ENSG00000271219,
15986,ENSG00000261468,
15987,ENSG00000121039,RDH10
15988,ENSG00000144668,ITGA9
15989,ENSG00000266311,
15990,ENSG00000265511,
15991,ENSG00000249169,
15992,ENSG00000283199,C13orf46
15993,ENSG00000233090,
15994,ENSG00000286356,
15995,ENSG00000225899,FRG2B
15996,ENSG00000250250,CTD-2350J17.1
15997,ENSG00000185989,RASA3
15998,ENSG00000250221,KRT8P32
15999,ENSG00000164961,WASHC5
16000,ENSG00000286048,
16001,ENSG00000248794,
16002,ENSG00000248296,
16003,ENSG00000248288,
16004,ENSG00000249697,
16005,ENSG00000095574,IKZF5
16006,ENSG00000099995,SF3A1
16007,ENSG00000234292,
16008,ENSG00000141485,SLC13A5
16009,ENSG00000213630,BOLA3P3
16010,ENSG00000249426,
16011,ENSG00000198961,PJA2
16012,ENSG00000263141,PAXBP1
16013,ENSG00000262938,C21orf62
16014,ENSG00000263140,C21orf62-AS1
16015,ENSG00000257402,KRT126P
16016,ENSG00000280072,
16017,ENSG00000259937,
16018,ENSG00000237169,RPL12P27
16019,ENSG00000185069,KRT76
16020,ENSG00000166272,WBP1L
16021,ENSG00000271797,
16022,ENSG00000286121,
16023,ENSG00000251132,
16024,ENSG00000197575,RPS17P2
16025,ENSG00000157107,FCHO2
16026,ENSG00000260026,LINC02189
16027,ENSG00000171159,BBLN
16028,ENSG00000258239,MTND2P17
16029,ENSG00000261285,
16030,ENSG00000256663,
16031,ENSG00000118922,KLF12
16032,ENSG00000258184,
16033,ENSG00000256389,
16034,ENSG00000260880,HCCAT5
16035,ENSG00000280271,
16036,ENSG00000234309,SLC25A18P1
16037,ENSG00000279566,ZNF43
16038,ENSG00000213363,RPS3P6
16039,ENSG00000279626,DUX4L28
16040,ENSG00000280529,TAF4
16041,ENSG00000257780,GLYCAM1
16042,ENSG00000167112,TRUB2
16043,ENSG00000196421,C20orf204
16044,ENSG00000260115,CDH8-AS1
16045,ENSG00000279614,
16046,ENSG00000107949,BCCIP
16047,ENSG00000274746,ZNF100
16048,ENSG00000226180,
16049,ENSG00000278893,
16050,ENSG00000268532,LINC02135
16051,ENSG00000280641,CDH4
16052,ENSG00000279280,CCNYL6
16053,ENSG00000276999,
16054,ENSG00000133101,CCNA1
16055,ENSG00000279112,BRI3BPP1
16056,ENSG00000250185,RCC2P8
16057,ENSG00000247033,
16058,ENSG00000280218,VN1R84P
16059,ENSG00000278716,
16060,ENSG00000101255,TRIB3
16061,ENSG00000280066,MTDHP4
16062,ENSG00000237684,RPSAP35
16063,ENSG00000284670,RPSAP56
16064,ENSG00000257023,ETNK1-DT
16065,ENSG00000249465,RBMXP4
16066,ENSG00000258368,ZNF970P
16067,ENSG00000260715,
16068,ENSG00000257572,SSBL3P
16069,ENSG00000261199,UBE2FP2
16070,ENSG00000173376,NDNF
16071,ENSG00000256994,LINC02378
16072,ENSG00000268181,
16073,ENSG00000270222,DUXAP11
16074,ENSG00000273659,
16075,ENSG00000261063,
16076,ENSG00000179342,
16077,ENSG00000006210,CX3CL1
16078,ENSG00000275295,
16079,ENSG00000231484,
16080,ENSG00000232906,
16081,ENSG00000257932,
16082,ENSG00000286526,
16083,ENSG00000257298,
16084,ENSG00000224368,ARAFP2
16085,ENSG00000233121,VN1R20P
16086,ENSG00000213352,GAPDHP44
16087,ENSG00000224822,THRB-IT1
16088,ENSG00000229031,MTCO1P25
16089,ENSG00000258360,NF1P12
16090,ENSG00000285536,LINC02838
16091,ENSG00000227707,SDAD1P3
16092,ENSG00000255690,TRIL
16093,ENSG00000257230,LINC02448
16094,ENSG00000224239,
16095,ENSG00000230480,RPL34P11
16096,ENSG00000258331,LINC02461
16097,ENSG00000227929,SRGAP3-AS3
16098,ENSG00000136274,NACAD
16099,ENSG00000125508,SRMS
16100,ENSG00000258231,
16101,ENSG00000272696,
16102,ENSG00000225044,
16103,ENSG00000269391,
16104,ENSG00000259999,
16105,ENSG00000167113,COQ4
16106,ENSG00000286653,
16107,ENSG00000260902,LINC02011
16108,ENSG00000261818,
16109,ENSG00000260183,
16110,ENSG00000163116,STPG2
16111,ENSG00000149599,DUSP15
16112,ENSG00000260594,
16113,ENSG00000153774,CFDP1
16114,ENSG00000163576,EFHB
16115,ENSG00000257880,
16116,ENSG00000230361,VN1R32P
16117,ENSG00000236261,
16118,ENSG00000250923,
16119,ENSG00000099999,RNF215
16120,ENSG00000237004,ZNRF2P1
16121,ENSG00000229424,
16122,ENSG00000139117,CPNE8
16123,ENSG00000251451,GTF2IP9
16124,ENSG00000238090,
16125,ENSG00000285741,
16126,ENSG00000250219,LTV1P1
16127,ENSG00000281317,BTG3-AS1
16128,ENSG00000250363,KRT18P21
16129,ENSG00000281484,BTG3
16130,ENSG00000287520,
16131,ENSG00000271302,
16132,ENSG00000245384,CXXC4-AS1
16133,ENSG00000146729,NIPSNAP2
16134,ENSG00000280972,
16135,ENSG00000280542,
16136,ENSG00000280882,
16137,ENSG00000223383,H2ACP1
16138,ENSG00000253821,
16139,ENSG00000267148,
16140,ENSG00000198033,TUBA3C
16141,ENSG00000249717,PARM1-AS1
16142,ENSG00000253644,LINC02845
16143,ENSG00000270965,NTAN1P1
16144,ENSG00000255413,
16145,ENSG00000213492,NT5C3AP1
16146,ENSG00000253556,MTCO1P4
16147,ENSG00000249885,ARHGEF38-IT1
16148,ENSG00000173867,
16149,ENSG00000249259,
16150,ENSG00000068383,INPP5A
16151,ENSG00000282989,PDCL3P2
16152,ENSG00000182087,TMEM259
16153,ENSG00000250514,LINC02125
16154,ENSG00000230169,RPL30P16
16155,ENSG00000245768,
16156,ENSG00000232398,TMPRSS11CP
16157,ENSG00000253173,H2AZP2
16158,ENSG00000248261,
16159,ENSG00000137845,ADAM10
16160,ENSG00000270350,MTND4LP5
16161,ENSG00000236562,IFITM3P1
16162,ENSG00000285831,
16163,ENSG00000250149,
16164,ENSG00000248648,
16165,ENSG00000260417,
16166,ENSG00000123178,SPRYD7
16167,ENSG00000251421,
16168,ENSG00000100003,SEC14L2
16169,ENSG00000034677,RNF19A
16170,ENSG00000249744,ZCCHC10P2
16171,ENSG00000250383,
16172,ENSG00000140876,NUDT7
16173,ENSG00000246859,STARD4-AS1
16174,ENSG00000167114,SLC27A4
16175,ENSG00000286363,
16176,ENSG00000164089,ETNPPL
16177,ENSG00000213716,FABP5P5
16178,ENSG00000224296,MRPL49P1
16179,ENSG00000279577,
16180,ENSG00000275641,PCGF7P
16181,ENSG00000279552,ZNF729
16182,ENSG00000248236,
16183,ENSG00000276219,ZNF676
16184,ENSG00000250650,
16185,ENSG00000249494,DMXL1-DT
16186,ENSG00000279902,
16187,ENSG00000274875,ZNF92P2
16188,ENSG00000279731,
16189,ENSG00000286743,
16190,ENSG00000279661,MTDHP5
16191,ENSG00000136098,NEK3
16192,ENSG00000280210,VN1R85P
16193,ENSG00000179277,MEIS3P1
16194,ENSG00000279984,BNIP3P31
16195,ENSG00000250882,
16196,ENSG00000279350,BNIP3P30
16197,ENSG00000285471,
16198,ENSG00000270225,MTCO2P22
16199,ENSG00000248271,PGAM1P1
16200,ENSG00000214428,NPM1P10
16201,ENSG00000220139,
16202,ENSG00000213757,RPS3AP20
16203,ENSG00000235033,DAAM2-AS1
16204,ENSG00000272023,AFF4-DT
16205,ENSG00000129235,TXNDC17
16206,ENSG00000277797,
16207,ENSG00000145794,MEGF10
16208,ENSG00000226540,GAPDHP73
16209,ENSG00000200225,RNA5SP382
16210,ENSG00000185271,KLHL33
16211,ENSG00000260504,
16212,ENSG00000174306,ZHX3
16213,ENSG00000284675,
16214,ENSG00000280261,
16215,ENSG00000176678,FOXL1
16216,ENSG00000129810,SGO1
16217,ENSG00000112414,ADGRG6
16218,ENSG00000184517,ZFP1
16219,ENSG00000092094,OSGEP
16220,ENSG00000253580,TRMT10BP1
16221,ENSG00000272010,
16222,ENSG00000198920,KIAA0753
16223,ENSG00000253322,
16224,ENSG00000223551,TMSB4XP4
16225,ENSG00000166634,SERPINB12
16226,ENSG00000104388,RAB2A
16227,ENSG00000167118,URM1
16228,ENSG00000287442,
16229,ENSG00000139610,CELA1
16230,ENSG00000262453,
16231,ENSG00000262536,
16232,ENSG00000262156,APOBEC3A
16233,ENSG00000140836,ZFHX3
16234,ENSG00000146733,PSPH
16235,ENSG00000262679,APOBEC3B-AS1
16236,ENSG00000232386,
16237,ENSG00000183617,MRPL54
16238,ENSG00000257687,
16239,ENSG00000257343,
16240,ENSG00000277654,
16241,ENSG00000139239,RPL14P1
16242,ENSG00000286402,
16243,ENSG00000260578,
16244,ENSG00000171451,DSEL
16245,ENSG00000129932,DOHH
16246,ENSG00000170545,SMAGP
16247,ENSG00000285705,
16248,ENSG00000255550,
16249,ENSG00000258754,LINC01579
16250,ENSG00000262752,
16251,ENSG00000262476,
16252,ENSG00000255204,
16253,ENSG00000263424,
16254,ENSG00000261847,
16255,ENSG00000262510,LINC00308
16256,ENSG00000207955,MIR219A2HG
16257,ENSG00000262704,RNU4-45P
16258,ENSG00000267480,LINC02979
16259,ENSG00000284185,MIR219A2
16260,ENSG00000266995,
16261,ENSG00000283335,MIR219B
16262,ENSG00000273186,
16263,ENSG00000214883,
16264,ENSG00000267292,
16265,ENSG00000228510,
16266,ENSG00000251937,RNU7-129P
16267,ENSG00000225951,ODF2-AS1
16268,ENSG00000187791,FAM205C
16269,ENSG00000141391,PRELID3A
16270,ENSG00000254940,OR4A19P
16271,ENSG00000080845,DLGAP4
16272,ENSG00000236919,PHKG1P3
16273,ENSG00000255086,
16274,ENSG00000254668,
16275,ENSG00000178723,GLULP4
16276,ENSG00000254836,
16277,ENSG00000164037,SLC9B1
16278,ENSG00000215199,YWHAZP6
16279,ENSG00000281491,DNAJB5-DT
16280,ENSG00000290490,
16281,ENSG00000277803,
16282,ENSG00000254686,
16283,ENSG00000205030,OR5L2
16284,ENSG00000273597,
16285,ENSG00000279489,
16286,ENSG00000074842,MYDGF
16287,ENSG00000233148,SYF2P2
16288,ENSG00000286782,
16289,ENSG00000287868,
16290,ENSG00000200106,RNU6-984P
16291,ENSG00000227143,LINC01153
16292,ENSG00000227399,RPL21P82
16293,ENSG00000237306,HSPE1P22
16294,ENSG00000275756,
16295,ENSG00000277687,
16296,ENSG00000232179,MTATP6P29
16297,ENSG00000228069,MTCO3P29
16298,ENSG00000182022,CHST15
16299,ENSG00000238288,MTND3P23
16300,ENSG00000240791,MTND4LP7
16301,ENSG00000140600,SH3GL3
16302,ENSG00000258515,
16303,ENSG00000227321,MTND4P15
16304,ENSG00000234537,
16305,ENSG00000236717,
16306,ENSG00000224809,BEND3P2
16307,ENSG00000236115,
16308,ENSG00000256372,
16309,ENSG00000259995,
16310,ENSG00000281156,MIR3651
16311,ENSG00000258036,KRT125P
16312,ENSG00000251537,
16313,ENSG00000239183,SNORA84
16314,ENSG00000226348,VN2R10P
16315,ENSG00000258316,KLF17P1
16316,ENSG00000118939,UCHL3
16317,ENSG00000258119,
16318,ENSG00000255364,SMILR
16319,ENSG00000168411,RFWD3
16320,ENSG00000287819,
16321,ENSG00000100823,APEX1
16322,ENSG00000257675,BTBD10P1
16323,ENSG00000272328,
16324,ENSG00000260368,
16325,ENSG00000257664,RSL24D1P5
16326,ENSG00000254213,PRXL2AP2
16327,ENSG00000197665,
16328,ENSG00000174718,RESF1
16329,ENSG00000178665,ZNF713
16330,ENSG00000104375,STK3
16331,ENSG00000181350,LRRC75A
16332,ENSG00000086205,FOLH1
16333,ENSG00000279599,
16334,ENSG00000267646,
16335,ENSG00000267089,
16336,ENSG00000213726,RPS2P52
16337,ENSG00000198000,NOL8
16338,ENSG00000197332,
16339,ENSG00000224484,
16340,ENSG00000224706,RPS17P13
16341,ENSG00000281401,
16342,ENSG00000281093,NCF4-AS1
16343,ENSG00000074356,NCBP3
16344,ENSG00000275990,NCF4
16345,ENSG00000136250,AOAH
16346,ENSG00000274665,PVALB
16347,ENSG00000065989,PDE4A
16348,ENSG00000261783,
16349,ENSG00000260797,
16350,ENSG00000261313,
16351,ENSG00000250878,METTL21EP
16352,ENSG00000249590,
16353,ENSG00000179399,GPC5
16354,ENSG00000274979,
16355,ENSG00000267108,
16356,ENSG00000262904,TMPOP2
16357,ENSG00000267199,
16358,ENSG00000257864,
16359,ENSG00000259376,
16360,ENSG00000281775,FTCD
16361,ENSG00000257779,
16362,ENSG00000278831,
16363,ENSG00000259582,
16364,ENSG00000232823,TXNP1
16365,ENSG00000233560,KRT8P39
16366,ENSG00000186187,ZNRF1
16367,ENSG00000267515,
16368,ENSG00000267287,
16369,ENSG00000258074,VTI1BP3
16370,ENSG00000257784,LINC02400
16371,ENSG00000273350,
16372,ENSG00000275454,
16373,ENSG00000267409,
16374,ENSG00000222915,RNU6-564P
16375,ENSG00000272689,
16376,ENSG00000279588,
16377,ENSG00000178412,CTDP1-DT
16378,ENSG00000281753,
16379,ENSG00000282997,
16380,ENSG00000271900,
16381,ENSG00000242114,MTFP1
16382,ENSG00000278146,
16383,ENSG00000280541,FTCD-AS1
16384,ENSG00000252508,RNU4ATAC3P
16385,ENSG00000266901,
16386,ENSG00000229287,FABP5P4
16387,ENSG00000260674,
16388,ENSG00000282865,
16389,ENSG00000281289,LSS
16390,ENSG00000266924,
16391,ENSG00000232885,GPC5-AS2
16392,ENSG00000189152,GRAPL
16393,ENSG00000259494,MRPL46
16394,ENSG00000283097,
16395,ENSG00000165966,PDZRN4
16396,ENSG00000278075,
16397,ENSG00000236240,GPC5-IT1
16398,ENSG00000263741,MIR548AS
16399,ENSG00000287159,
16400,ENSG00000122490,SLC66A2
16401,ENSG00000282993,
16402,ENSG00000235984,GPC5-AS1
16403,ENSG00000214178,PPIAP23
16404,ENSG00000215417,MIR17HG
16405,ENSG00000274679,SPATC1L
16406,ENSG00000088899,LZTS3
16407,ENSG00000263107,
16408,ENSG00000284536,MIR17
16409,ENSG00000280291,
16410,ENSG00000279296,PRAL
16411,ENSG00000283815,MIR18A
16412,ENSG00000284204,MIR19A
16413,ENSG00000259755,
16414,ENSG00000283762,MIR20A
16415,ENSG00000239223,RPL34P31
16416,ENSG00000284375,MIR19B1
16417,ENSG00000283705,MIR92A1
16418,ENSG00000292285,
16419,ENSG00000259199,
16420,ENSG00000138162,TACC2
16421,ENSG00000282864,
16422,ENSG00000272808,GCAWKR
16423,ENSG00000140873,ADAMTS18
16424,ENSG00000242295,
16425,ENSG00000259527,LINC00052
16426,ENSG00000125895,TMEM74B
16427,ENSG00000243385,
16428,ENSG00000272123,
16429,ENSG00000142494,SLC47A1
16430,ENSG00000232517,CSPG4BP
16431,ENSG00000154237,LRRK1
16432,ENSG00000132670,PTPRA
16433,ENSG00000273428,
16434,ENSG00000230137,
16435,ENSG00000273805,
16436,ENSG00000257634,
16437,ENSG00000164400,CSF2
16438,ENSG00000100012,SEC14L3
16439,ENSG00000257807,
16440,ENSG00000147614,ATP6V0D2
16441,ENSG00000152944,MED21
16442,ENSG00000275118,MBOAT7
16443,ENSG00000286362,
16444,ENSG00000214794,KRT18P42
16445,ENSG00000261087,ZNNT1
16446,ENSG00000248268,
16447,ENSG00000215156,
16448,ENSG00000287390,
16449,ENSG00000286701,
16450,ENSG00000279370,
16451,ENSG00000283157,
16452,ENSG00000233943,
16453,ENSG00000276061,NDUFA3
16454,ENSG00000250122,
16455,ENSG00000249002,
16456,ENSG00000254253,NACAP10
16457,ENSG00000286269,
16458,ENSG00000254343,
16459,ENSG00000254334,
16460,ENSG00000135220,UGT2A3
16461,ENSG00000253629,
16462,ENSG00000287879,
16463,ENSG00000279856,
16464,ENSG00000285890,
16465,ENSG00000283258,
16466,ENSG00000213873,PPIAP86
16467,ENSG00000155324,GRAMD2B
16468,ENSG00000134755,DSC2
16469,ENSG00000276390,
16470,ENSG00000283457,
16471,ENSG00000254275,LINC00824
16472,ENSG00000257865,
16473,ENSG00000279225,
16474,ENSG00000278270,RPS9
16475,ENSG00000237901,
16476,ENSG00000173451,THAP2
16477,ENSG00000288568,ZCCHC14-DT
16478,ENSG00000261082,LINC01228
16479,ENSG00000103187,COTL1
16480,ENSG00000280681,NEK4P1
16481,ENSG00000280973,
16482,ENSG00000273655,
16483,ENSG00000253651,SOD1P3
16484,ENSG00000253124,TRAPPC2P2
16485,ENSG00000276504,TFPT
16486,ENSG00000213272,RPL7AP9
16487,ENSG00000236531,
16488,ENSG00000254112,
16489,ENSG00000240651,SEPTIN7P4
16490,ENSG00000248838,PGAM1P13
16491,ENSG00000050730,TNIP3
16492,ENSG00000258096,SLC38A2-AS1
16493,ENSG00000276287,
16494,ENSG00000273579,C22orf15
16495,ENSG00000279785,
16496,ENSG00000253479,LINC01603
16497,ENSG00000275984,
16498,ENSG00000287521,
16499,ENSG00000276551,
16500,ENSG00000232290,
16501,ENSG00000275918,KIR3DX1
16502,ENSG00000261010,RARRES2P6
16503,ENSG00000118596,SLC16A7
16504,ENSG00000172461,FUT9
16505,ENSG00000275837,SMARCB1
16506,ENSG00000102978,POLR2C
16507,ENSG00000218274,
16508,ENSG00000272479,
16509,ENSG00000105401,CDC37
16510,ENSG00000198846,TOX
16511,ENSG00000271498,
16512,ENSG00000188820,CALHM6
16513,ENSG00000275463,LILRB2
16514,ENSG00000273607,CHCHD10
16515,ENSG00000233570,LINC00690
16516,ENSG00000275365,MMP11
16517,ENSG00000227954,TARID
16518,ENSG00000281100,
16519,ENSG00000274571,NLRP7
16520,ENSG00000291363,MUC5AC
16521,ENSG00000228723,SRGAP3-AS2
16522,ENSG00000153317,ASAP1
16523,ENSG00000267954,
16524,ENSG00000274437,DERL3
16525,ENSG00000291364,LINC02688
16526,ENSG00000274968,
16527,ENSG00000276503,KIR2DP1
16528,ENSG00000181123,
16529,ENSG00000106070,GRB10
16530,ENSG00000271099,
16531,ENSG00000275885,PRPF31
16532,ENSG00000112175,BMP5
16533,ENSG00000281354,
16534,ENSG00000214161,SDC4P
16535,ENSG00000133488,SEC14L4
16536,ENSG00000275744,SLC2A11
16537,ENSG00000276983,
16538,ENSG00000109046,WSB1
16539,ENSG00000277439,GP6
16540,ENSG00000270484,
16541,ENSG00000219758,
16542,ENSG00000217178,FAM136FP
16543,ENSG00000168143,FAM83B
16544,ENSG00000276041,KIR3DP1
16545,ENSG00000197933,ZNF823
16546,ENSG00000273992,NLRP2
16547,ENSG00000258908,
16548,ENSG00000258456,PTCD2P1
16549,ENSG00000123500,COL10A1
16550,ENSG00000258863,SETP1
16551,ENSG00000093167,LRRFIP2
16552,ENSG00000281287,
16553,ENSG00000188655,RNASE9
16554,ENSG00000281180,
16555,ENSG00000277187,RN7SL268P
16556,ENSG00000276701,MIF
16557,ENSG00000259542,
16558,ENSG00000118900,UBN1
16559,ENSG00000281335,MIF-AS1
16560,ENSG00000171295,ZNF440
16561,ENSG00000281582,
16562,ENSG00000259500,KRT8P24
16563,ENSG00000281900,
16564,ENSG00000079931,MOXD1
16565,ENSG00000281065,
16566,ENSG00000283597,FAM169BP
16567,ENSG00000280601,
16568,ENSG00000276196,KIR3DL3
16569,ENSG00000278695,GSTT2B
16570,ENSG00000223714,LINC02601
16571,ENSG00000274036,KIR3DL1
16572,ENSG00000281265,
16573,ENSG00000275758,DDTL
16574,ENSG00000199564,RNA5SP502
16575,ENSG00000274045,
16576,ENSG00000238426,Y_RNA
16577,ENSG00000281400,
16578,ENSG00000226641,SHISA5P1
16579,ENSG00000264573,RN7SL15P
16580,ENSG00000274148,LILRA6
16581,ENSG00000225238,GEMIN7P1
16582,ENSG00000275003,DDT
16583,ENSG00000233033,CASK-AS1
16584,ENSG00000260661,
16585,ENSG00000212207,RNU6-1321P
16586,ENSG00000220949,
16587,ENSG00000217624,YWHAZP10
16588,ENSG00000287267,
16589,ENSG00000286563,
16590,ENSG00000242559,RN7SL144P
16591,ENSG00000281493,IGLV3-31
16592,ENSG00000258895,
16593,ENSG00000257125,KRT127P
16594,ENSG00000274575,IGLV1-40
16595,ENSG00000171657,GPR82
16596,ENSG00000138802,SEC24B
16597,ENSG00000257364,VENTXP3
16598,ENSG00000258627,
16599,ENSG00000281326,
16600,ENSG00000281722,
16601,ENSG00000281502,ASH2LP1
16602,ENSG00000281276,GSTT3P
16603,ENSG00000257265,
16604,ENSG00000281296,LL22NC03-63E9.3
16605,ENSG00000259266,
16606,ENSG00000197044,ZNF441
16607,ENSG00000256075,
16608,ENSG00000277335,LAIR2
16609,ENSG00000281748,GSTT4
16610,ENSG00000281031,IGLV3-30
16611,ENSG00000259614,TUBAP12
16612,ENSG00000229822,RPS15AP39
16613,ENSG00000258245,RPL10P13
16614,ENSG00000274854,IGLV1-44
16615,ENSG00000237875,
16616,ENSG00000251807,RNU6-202P
16617,ENSG00000259041,
16618,ENSG00000234925,ATP5PDP4
16619,ENSG00000280866,IGLV3-32
16620,ENSG00000233103,
16621,ENSG00000280929,
16622,ENSG00000287892,
16623,ENSG00000257531,
16624,ENSG00000278401,
16625,ENSG00000237106,FABP5P15
16626,ENSG00000277421,ZNF280B
16627,ENSG00000276636,
16628,ENSG00000200906,RNU6-854P
16629,ENSG00000276684,RDH13
16630,ENSG00000263410,RN7SL460P
16631,ENSG00000277507,
16632,ENSG00000131174,COX7B
16633,ENSG00000280941,IGLVI-38
16634,ENSG00000256037,MRPL40P1
16635,ENSG00000281055,IGLV2-34
16636,ENSG00000257159,
16637,ENSG00000277656,GSTT1
16638,ENSG00000281471,IGLV5-37
16639,ENSG00000168904,LRRC28
16640,ENSG00000278293,IGLV7-43
